user_id,view,cart,remove_from_cart,purchase
602739106,3.0,,,
602745395,1.0,,,
602745745,2.0,,,
602748539,2.0,,,
602750322,1.0,,,
602753916,1.0,,,
602759966,1.0,,,
602762587,1.0,,,
602764238,1.0,,,
602764462,1.0,,,
602771738,2.0,,,
602775867,1.0,,,
602779292,1.0,,,
602779547,1.0,,,
602781543,2.0,,,
602784304,,1.0,,
602785479,1.0,,,
602787214,1.0,,,
602789072,1.0,,,
602789722,3.0,,,
602792992,,2.0,1.0,
602793863,2.0,,,
602797495,2.0,,,
602798301,1.0,,,
602798655,2.0,,,
602800363,,2.0,1.0,
602801549,1.0,,,
602801666,1.0,3.0,1.0,1.0
602801865,1.0,1.0,,
602803770,1.0,,,
602804859,2.0,,,
602807811,1.0,,,
602811107,1.0,,,
602811286,2.0,,,
602812153,1.0,,,
602818092,1.0,,,
602819129,1.0,,,
602820830,1.0,,,
602822706,1.0,,,
602824477,1.0,,,
602824710,1.0,,,
602827510,1.0,,,
602828955,1.0,,,
602835391,1.0,,,
602838518,1.0,,,
602838900,1.0,,,
602839277,1.0,,,
602839679,4.0,1.0,,
602839741,,3.0,1.0,2.0
602842122,3.0,,,
602843498,1.0,,,
602843956,,1.0,1.0,
602844998,1.0,,,
602845678,1.0,,,
602846178,2.0,1.0,,
602846425,1.0,,,
602847087,1.0,,,
602847702,5.0,,,
602849004,4.0,,,
602851182,1.0,,,
602854748,,1.0,1.0,
602858832,1.0,,,
602859208,1.0,,,
602861750,2.0,1.0,,
602864140,1.0,,,
602864472,,1.0,,
602864829,1.0,,,
602865198,1.0,,,
602867855,1.0,,,
602869706,,2.0,,
602872549,1.0,,,
602875714,1.0,,,
602876779,3.0,,,
602877116,1.0,,,
602883339,1.0,,,
602883471,1.0,,,
602886115,1.0,,,
602888103,1.0,,,
602890804,1.0,,,
602893672,2.0,1.0,,
602896126,1.0,2.0,,1.0
602898775,1.0,1.0,,
602898781,1.0,,,
602898904,1.0,,,
602902239,3.0,,,
602905423,1.0,,,
602907865,1.0,,,
602910953,2.0,1.0,,
602913273,1.0,,,
602915811,2.0,,,
602917539,2.0,2.0,2.0,
602918509,1.0,,,
602918552,,1.0,,
602919974,2.0,,,
602920690,2.0,,,
602920981,1.0,,,
602922035,1.0,,,
602924337,,1.0,,
602924857,1.0,,,
602928056,2.0,,,
602928448,1.0,1.0,,1.0
602928902,1.0,,,
602929354,2.0,2.0,,1.0
602929953,5.0,1.0,1.0,
602931775,1.0,,,
602932492,,1.0,,
602933042,3.0,1.0,,
602934589,1.0,1.0,,
602935750,2.0,,,
602936556,1.0,,,
602936688,,2.0,,1.0
602938845,,1.0,,
602941051,1.0,,,
602941053,1.0,1.0,,1.0
602942857,1.0,,,
602944879,,1.0,1.0,
602945222,1.0,,,
602950092,1.0,,,
602951599,2.0,1.0,,
602952167,1.0,,,
602954107,1.0,,,
602954291,1.0,,,
602954720,1.0,,,
602955941,2.0,,,
602961843,1.0,,,
602963097,1.0,,,
602963796,1.0,1.0,1.0,
602965520,,1.0,,1.0
602966494,1.0,,,
602970020,3.0,,,
602973901,,1.0,,
602973980,1.0,,,
602976761,1.0,,,
602977858,2.0,1.0,,
602978145,1.0,,,
602978323,3.0,,,
602982488,1.0,,,
602985246,2.0,,,
602986513,1.0,,,
602988266,1.0,,,
602989670,1.0,1.0,,
602990090,1.0,,,
602991216,2.0,1.0,,1.0
602993226,1.0,,,
602994095,2.0,,,
602994250,2.0,,,
602995449,1.0,1.0,,1.0
602996492,1.0,,,
602997190,1.0,,,
602998406,,1.0,,
602998644,1.0,1.0,1.0,1.0
603001373,2.0,2.0,,1.0
603004094,1.0,3.0,2.0,
603005307,1.0,,,
603005899,1.0,,,
603006072,2.0,,,
603006935,1.0,,,
603010354,3.0,,,
603012724,2.0,,,
603014268,1.0,,,
603015143,1.0,1.0,,
603015307,1.0,,,
603016612,1.0,,,
603016691,1.0,,,
603017990,1.0,,,
603020290,1.0,1.0,,
603023626,1.0,,,
603024471,1.0,,,
603027163,2.0,1.0,,
603028301,,,1.0,
603028595,2.0,,,
603029401,1.0,1.0,,
603030889,1.0,,,
603031237,1.0,,,
603031291,1.0,,,
603033303,1.0,,,
603037144,1.0,,,
603038347,1.0,,,
603042111,,1.0,,
603045371,2.0,,,
603046103,,1.0,1.0,
603046441,1.0,,,
603060310,1.0,,,
603062257,1.0,3.0,,
603066933,2.0,,,
603069174,1.0,,,
603071122,3.0,,,
603074156,1.0,,,
603075771,1.0,,,
603080970,5.0,,,
603081042,1.0,,,
603081882,1.0,,,
603088597,1.0,,,
603090141,1.0,,,
603090966,1.0,,,
603092592,1.0,,,
603093260,1.0,,,
603095343,1.0,,,
603095544,,1.0,,
603095820,,1.0,,
603097028,1.0,,,
603103640,6.0,,,
603109291,1.0,,,
603114681,,1.0,1.0,
603115697,3.0,,,
603116626,1.0,,,
603117653,1.0,,,
603121777,1.0,,,
603124207,1.0,,,
603124855,3.0,1.0,,
603127802,1.0,,,
603127874,2.0,,,
603128597,1.0,,,
603128660,,2.0,1.0,1.0
603129148,1.0,,,
603129394,,1.0,,1.0
603132509,2.0,,,
603132622,1.0,,,
603136733,,1.0,1.0,
603137472,1.0,1.0,,
603141695,1.0,,,
603143262,,1.0,,
603143858,1.0,,,
603143996,1.0,,,
603147624,2.0,1.0,,
603147660,1.0,,,
603155419,,1.0,,
603156697,2.0,,,
603157487,1.0,,,
603163026,1.0,,,
603163534,4.0,,,
603164799,,,,1.0
603169774,1.0,,,
603173809,1.0,,,
603174783,1.0,,,
603177166,,1.0,,
603181027,,1.0,,
603182096,,2.0,,1.0
603183812,1.0,,,
603184756,1.0,,,
603184774,1.0,,,
603185021,1.0,,,
603186006,2.0,,,
603191032,2.0,,,
603192987,2.0,,,
603197095,1.0,,,
603197883,1.0,,,
603204656,1.0,,,
603206068,1.0,,,
603206504,1.0,3.0,,
603207879,1.0,,,
603210788,1.0,,,
603211205,1.0,,,
603211756,2.0,,,
603212301,1.0,,,
603212326,1.0,,,
603213923,1.0,,,
603214990,1.0,1.0,,
603215076,1.0,,,
603215282,1.0,,,
603216144,1.0,,,
603217089,1.0,,,
603235261,1.0,,,
603241828,1.0,,,
603245617,1.0,1.0,,1.0
603246149,1.0,,,
603251741,2.0,,,
603254189,1.0,,,
603255492,1.0,,,
603260849,1.0,,,
603261922,1.0,,,
603263628,2.0,,,
603265841,2.0,,,
603269336,1.0,,,
603272523,,1.0,,1.0
603274691,,1.0,,
603274923,,,,1.0
603275760,2.0,,,
603278103,2.0,,,
603281615,8.0,,,
603282842,1.0,,,
603282996,,1.0,,1.0
603283869,1.0,,,
603286450,1.0,,,
603286947,,1.0,,
603288858,,3.0,1.0,1.0
603292625,,1.0,,1.0
603295576,4.0,,,
603297612,,3.0,,1.0
603300621,1.0,,,
603303775,2.0,,,
603307784,1.0,2.0,,
603308260,1.0,,,
603311259,1.0,,,
603312843,1.0,,,
603313823,,,1.0,
603316686,1.0,,,
603317199,,1.0,,
603317635,1.0,,,
603319460,1.0,,,
603323015,,1.0,,
603323221,1.0,,,
603329932,,1.0,,
603331627,1.0,,,
603331713,1.0,,,
603334945,3.0,,,
603335204,1.0,,,
603336283,,1.0,,1.0
603337952,2.0,,,
603338957,1.0,,,
603342063,1.0,,,
603345544,1.0,,,
603348758,2.0,1.0,2.0,
603349611,1.0,,,
603349748,1.0,,,
603350494,1.0,,,
603352923,1.0,,,
603353923,,1.0,1.0,
603354114,1.0,,,
603357103,1.0,,,
603357340,,1.0,,
603360811,2.0,,,
603362179,1.0,,,
603367711,1.0,,,
603369737,1.0,,,
603371600,1.0,,,
603376732,4.0,,,
603376878,,1.0,,
603385081,1.0,,,
603385106,,1.0,,
603389833,1.0,,,
603390895,2.0,2.0,,
603391299,1.0,,,
603392411,1.0,1.0,,
603392696,1.0,,,
603397387,1.0,1.0,,
603400717,,1.0,,1.0
603401203,1.0,1.0,,1.0
603407458,1.0,,,
603407462,,,1.0,
603413174,2.0,,,
603413622,1.0,,,
603414875,1.0,,,
603415903,9.0,,,
603416510,1.0,,,
603417062,1.0,,,
603419625,1.0,,,
603423002,1.0,,,
603424109,1.0,,,
603426728,2.0,1.0,1.0,
603427289,1.0,,,
603430088,,1.0,,
603432618,2.0,,,
603433722,2.0,,,
603436077,1.0,,,
603436927,1.0,,,
603439908,1.0,,,
603440188,5.0,,,
603448299,1.0,,,
603450158,1.0,,,
603451004,6.0,,,
603451922,2.0,,,
603452550,,1.0,,
603452813,,1.0,,
603454360,4.0,,,
603455288,1.0,,,
603456061,1.0,,,
603458234,1.0,,,
603463737,3.0,,,
603466204,1.0,,,
603467450,1.0,,,
603468427,1.0,,,
603469042,2.0,,,
603469951,1.0,,,
603479366,1.0,1.0,,
603482654,2.0,,,
603492283,1.0,,,
603504661,3.0,,,
603505125,1.0,,,
603509396,1.0,,,
603513448,1.0,,,
603513471,1.0,,,
603516341,,2.0,2.0,
603522831,1.0,,,
603532536,1.0,,,
603533378,2.0,1.0,,
603536223,,1.0,,
603537422,1.0,,,
603537611,2.0,,,
603538658,1.0,,,
603542763,1.0,,,
603544026,2.0,,,
603547923,1.0,,,
603553802,1.0,,,
603561933,1.0,,,
603562210,2.0,,,
603571542,1.0,,,1.0
603573505,1.0,,,
603577195,2.0,,,
603577329,,1.0,,1.0
603582835,3.0,1.0,,1.0
603583960,1.0,,,
603586390,9.0,1.0,,
603586994,2.0,,,
603587637,1.0,,,
603587734,,1.0,,
603588041,1.0,,,
603592695,1.0,,,
603597690,1.0,,,
603598418,1.0,,,
603598789,1.0,,,
603599982,1.0,,,
603600417,1.0,,,
603600662,1.0,1.0,,1.0
603602032,2.0,,,
603602255,1.0,,,
603602443,1.0,,,
603602798,,,,1.0
603603698,1.0,,,
603603843,1.0,,,
603604823,1.0,,,
603605051,2.0,,,
603606341,1.0,,,
603606493,2.0,1.0,,
603606560,1.0,,,
603606968,2.0,,,
603607965,1.0,,,
603608108,1.0,,,
603611093,1.0,,,
603612310,1.0,,,
603612390,1.0,,,
603612860,1.0,1.0,,
603614692,1.0,,,
603617370,1.0,,,
603617532,1.0,,,
603617610,1.0,,,
603620037,1.0,,,
603621893,1.0,,,
603621928,,1.0,,
603623756,2.0,,,
603624309,1.0,,,
603624421,2.0,,,
603627136,2.0,,,
603629770,2.0,,,
603632691,1.0,,,
603633383,2.0,,,
603634282,1.0,,,
603635287,3.0,1.0,,
603635771,1.0,,,
603636155,1.0,,,
603636895,1.0,,,
603639093,1.0,1.0,,
603640100,,1.0,,1.0
603643461,1.0,,,
603643881,4.0,1.0,,
603645717,5.0,,,
603645784,2.0,,,
603645943,2.0,,,
603646056,1.0,1.0,,
603646821,1.0,,,
603647047,1.0,,,
603648556,5.0,1.0,,1.0
603651375,1.0,,,
603653013,6.0,1.0,1.0,
603653471,1.0,,,
603653773,1.0,,,
603655453,1.0,,,
603659521,1.0,1.0,1.0,
603663389,1.0,,,
603663759,2.0,1.0,1.0,
603664366,1.0,,,
603665128,1.0,,,
603669035,1.0,,,
603669655,1.0,,,
603672638,4.0,2.0,,
603674654,,1.0,,1.0
603679334,2.0,1.0,,1.0
603680072,1.0,1.0,,
603681114,,,1.0,
603682148,1.0,,,
603683496,,,1.0,
603684323,,1.0,,
603686776,,3.0,2.0,
603687226,2.0,,,
603689202,1.0,1.0,,1.0
603689902,2.0,1.0,,
603691854,1.0,,,
603693527,1.0,,,
603695518,1.0,1.0,,
603696554,1.0,,,
603704045,1.0,,,
603704259,1.0,,,
603704591,3.0,,,
603712359,,1.0,,1.0
603712403,2.0,1.0,,
603713504,1.0,,,
603714499,2.0,,,
603715859,,3.0,1.0,1.0
603720366,2.0,,,
603720997,1.0,,,
603722551,1.0,,,
603730124,,1.0,,
603730138,1.0,,,
603730779,1.0,,,
603734573,2.0,2.0,1.0,1.0
603736108,1.0,,,
603738482,1.0,,,
603742009,1.0,,,
603745876,,1.0,,1.0
603748349,1.0,,,
603752063,1.0,,,
603752144,1.0,1.0,,1.0
603753285,1.0,,,
603753516,1.0,,,
603756173,1.0,,,
603756179,3.0,,,
603758376,1.0,,,
603759052,2.0,,,
603759154,1.0,1.0,,1.0
603769542,1.0,,,
603770143,1.0,,,
603775608,1.0,2.0,,
603775759,1.0,,,
603776466,1.0,,,
603776866,1.0,,,
603779328,1.0,,,
603779959,1.0,,,
603780675,,1.0,,1.0
603783514,2.0,,,
603786740,,1.0,,
603786935,1.0,,,
603788775,3.0,,,
603790150,1.0,,,
603791585,5.0,,,
603793320,1.0,,,
603795348,2.0,,,
603795561,2.0,,,
603797769,1.0,,,
603799298,1.0,,,
603800181,,1.0,,
603806640,1.0,,,
603806652,2.0,,,
603807009,2.0,,,
603810534,,,1.0,
603810803,1.0,,,
603812759,5.0,,,
603813452,,1.0,,
603815569,,1.0,,
603816227,,1.0,,1.0
603816679,2.0,1.0,,
603817255,2.0,,,
603819653,1.0,,,
603822465,1.0,,,
603825533,1.0,,,
603826781,2.0,1.0,,
603827347,,,1.0,
603829802,1.0,,,
603830501,1.0,,,
603831210,1.0,,,
603833554,1.0,,,
603833716,2.0,,,
603833813,,1.0,,
603835184,1.0,,,
603835823,3.0,,,
603838087,1.0,,,
603838387,2.0,,,
603838781,1.0,,,
603839418,1.0,1.0,,1.0
603840156,1.0,,,
603841138,1.0,,,
603842273,1.0,,,
603843585,2.0,2.0,1.0,1.0
603843911,1.0,,,
603844333,1.0,,,
603846176,1.0,,,
603846592,1.0,,,
603849999,4.0,,,
603851743,1.0,,,
603853904,,1.0,,
603855603,2.0,1.0,,
603855982,1.0,1.0,,
603859400,3.0,,,
603859489,1.0,,,
603861822,1.0,1.0,,
603863884,1.0,,,
603864021,2.0,,,
603864124,1.0,,,
603865357,,1.0,,
603868342,1.0,1.0,,1.0
603869041,1.0,,,
603870192,1.0,,,
603870299,,1.0,1.0,
603871421,2.0,,,
603875804,1.0,,,
603877045,1.0,,,
603877655,1.0,,,
603880300,1.0,,,
603880801,4.0,1.0,,1.0
603881811,3.0,,,
603883041,1.0,,,
603884591,1.0,,,
603885138,,1.0,,
603887337,1.0,,,
603890106,1.0,,,
603895204,1.0,,,
603898334,1.0,,,
603900377,1.0,,,
603900774,1.0,,,
603900872,1.0,,,
603902261,1.0,,,
603906092,1.0,1.0,,1.0
603909399,2.0,1.0,,
603910263,1.0,,,
603910827,,,,1.0
603912957,,1.0,,
603915393,,1.0,,
603915492,,1.0,,1.0
603916741,1.0,,,
603916883,,1.0,,
603917432,2.0,1.0,,
603919151,2.0,,,
603919923,1.0,,,
603927158,,1.0,,
603928733,1.0,,,
603929373,1.0,,,
603930896,1.0,,,
603936992,1.0,,,
603952659,1.0,,,
603958983,1.0,,,
603961089,2.0,,,
603961265,,1.0,,1.0
603964110,3.0,,,
603969315,1.0,,,
603969921,2.0,,,
603970172,1.0,,,
603973167,1.0,,,
603982219,1.0,,,
603985684,1.0,,,
603985969,1.0,,,
603990055,1.0,,,
603991243,1.0,,,
603997878,1.0,,,
603999225,1.0,,,
604001972,3.0,,,
604003796,,1.0,,
604004090,3.0,,,
604005376,,2.0,,
604009436,,1.0,,
604010591,1.0,,,
604012508,2.0,,,
604013054,1.0,,,
604013499,1.0,,,
604026342,1.0,1.0,,
604031838,1.0,,,
604034951,1.0,,,
604035917,1.0,,,
604036274,1.0,,,
604037433,4.0,,,
604037467,1.0,,,
604037765,1.0,,,
604038244,2.0,,,
604042771,1.0,,,
604043719,1.0,,,
604044928,1.0,,,
604047666,2.0,1.0,,1.0
604048063,1.0,,,
604048442,2.0,,,
604048803,1.0,,,
604049992,2.0,,,
604051056,1.0,,,
604051261,1.0,,,
604052948,4.0,,,
604053196,1.0,,,
604054463,2.0,,,
604054530,,,,1.0
604056333,2.0,,,
604058084,1.0,,,
604058260,1.0,,,
604059102,2.0,,,
604061263,1.0,,,
604063194,,1.0,,1.0
604063916,1.0,,,
604064349,,1.0,,
604065700,1.0,1.0,,
604067727,1.0,,,
604069464,1.0,,,
604071023,1.0,,,
604072443,,1.0,,1.0
604072853,1.0,,,
604073527,1.0,,,
604074364,1.0,3.0,2.0,
604074532,1.0,,,
604075381,1.0,,,
604078866,3.0,,,
604079050,1.0,,,1.0
604081963,1.0,,,
604084668,1.0,,,
604086325,1.0,,,
604086434,2.0,,,
604087900,,1.0,,
604089816,,1.0,,1.0
604090856,1.0,,,
604094724,1.0,,,
604095081,1.0,,,
604096446,1.0,,,
604098202,1.0,,,
604099502,1.0,,,
604102847,1.0,,,
604106932,1.0,,,
604107829,3.0,,,
604112166,1.0,,,
604113084,1.0,,,
604114827,1.0,,,
604115912,,2.0,1.0,1.0
604116188,1.0,,,
604117119,2.0,,,
604117575,1.0,,,
604118958,,1.0,,
604120469,2.0,,,
604120691,,3.0,1.0,
604123662,1.0,,,
604123947,1.0,,,
604127643,2.0,,,
604128836,,1.0,,
604132796,1.0,,,
604133754,1.0,,,
604135720,1.0,,,
604137210,1.0,,,
604138298,1.0,,,
604139138,2.0,,,
604139306,1.0,,,
604140462,1.0,,,
604140735,1.0,3.0,1.0,1.0
604141577,1.0,,,
604142670,1.0,,,
604144550,,1.0,,
604149766,,1.0,,
604150748,1.0,,,
604151528,1.0,,,
604152292,1.0,,,
604153485,2.0,,,
604155195,1.0,,,
604159500,1.0,,,
604160794,,1.0,,
604164865,,1.0,,
604165399,1.0,,,
604165867,1.0,,,
604168666,1.0,,,
604169323,1.0,1.0,,1.0
604169576,1.0,,,
604170247,1.0,,,
604171293,2.0,,,
604173414,1.0,,,
604178349,2.0,2.0,,
604179817,1.0,,,
604179855,1.0,,,
604185373,1.0,,,
604190240,,2.0,1.0,
604191511,1.0,,,
604191886,1.0,,,
604192051,2.0,1.0,,1.0
604193278,1.0,,,
604193357,1.0,,,
604193673,1.0,,,
604193800,1.0,,,
604197206,1.0,,,
604201064,,1.0,,
604205066,1.0,,,
604205109,1.0,,,
604205196,1.0,,,
604205790,1.0,,,
604206461,1.0,,,
604207411,1.0,,,
604207602,1.0,,,
604209854,,1.0,1.0,
604212117,1.0,,,
604212221,1.0,,,
604216687,2.0,,,
604218746,1.0,,,
604219444,1.0,,,
604219633,1.0,,,
604221194,1.0,,,
604221354,1.0,,,
604222118,,1.0,,
604222431,1.0,,,
604224387,3.0,1.0,,1.0
604225986,1.0,,,
604227547,1.0,,,
604227887,2.0,,,
604228084,1.0,,,
604234007,,2.0,,1.0
604234080,1.0,,,
604236623,1.0,,,
604239779,1.0,,,
604241650,1.0,1.0,,1.0
604244133,1.0,,,
604244688,1.0,,,
604245428,2.0,,,
604248751,1.0,,,2.0
604249258,2.0,,,
604250031,1.0,,,
604250220,,1.0,,
604250361,4.0,,,
604250419,1.0,6.0,2.0,1.0
604251299,1.0,1.0,,
604254735,,1.0,,
604257841,1.0,,,
604257992,1.0,,,
604261337,2.0,1.0,,
604261409,1.0,,,
604266930,,1.0,,
604268698,1.0,,,
604268715,1.0,,,
604269912,1.0,,,
604277286,,1.0,1.0,
604281657,2.0,,,
604284823,1.0,,,
604286149,1.0,,,
604286448,1.0,1.0,,
604287880,,1.0,,1.0
604287937,1.0,,,
604291032,,1.0,,
604291270,1.0,,,
604291972,1.0,2.0,1.0,
604292307,1.0,,,
604293697,7.0,1.0,,
604299436,1.0,,,
604302707,2.0,,,
604303152,1.0,,,
604305557,2.0,,,
604305568,,1.0,,
604307242,1.0,,,
604308814,1.0,,,
604309515,,1.0,,
604311891,1.0,,,
604312788,1.0,,,
604313956,1.0,,,
604314161,3.0,1.0,,1.0
604315111,3.0,,,
604317185,3.0,1.0,,
604317310,1.0,,,
604318021,1.0,,,
604319017,1.0,3.0,1.0,
604319063,,1.0,,
604326848,1.0,,,
604327537,1.0,,,
604328070,1.0,,,
604330764,1.0,1.0,,1.0
604332490,2.0,,,
604332671,1.0,1.0,,
604334057,2.0,2.0,1.0,
604334855,1.0,,,
604334951,,1.0,,1.0
604336385,3.0,1.0,,1.0
604337076,1.0,,,
604341169,,1.0,,
604341174,,1.0,,
604343311,1.0,,,
604343799,1.0,,,
604343910,2.0,2.0,2.0,
604344691,2.0,,,
604351438,1.0,,,
604356724,1.0,,,
604357532,3.0,,,
604360152,2.0,,,
604360801,1.0,,,
604360822,,1.0,,
604360848,1.0,,,
604361204,1.0,,,
604361628,1.0,,,
604362060,5.0,,,
604362801,1.0,1.0,1.0,
604362969,1.0,,,
604363339,1.0,,,
604363851,1.0,,,
604364915,1.0,,,
604375652,1.0,,,
604378939,,1.0,1.0,
604379890,1.0,1.0,,1.0
604380453,1.0,,,
604380633,1.0,1.0,,
604385937,2.0,,,
604386183,1.0,,,
604393887,1.0,,,
604401314,,3.0,,
604410436,2.0,,,
604419941,1.0,,,
604421197,4.0,1.0,,
604430563,1.0,,,
604430705,1.0,,,
604431865,1.0,,,
604434546,2.0,,,
604436860,1.0,,,
604437459,2.0,,,
604437650,2.0,,,
604440601,1.0,,,
604442320,3.0,,,
604447001,1.0,,,
604455412,1.0,,,
604455773,1.0,,,
604455918,,1.0,,
604459113,1.0,,,
604461691,,1.0,1.0,
604464445,,1.0,1.0,
604464747,1.0,1.0,,1.0
604470045,1.0,,,
604471627,2.0,,,
604473014,1.0,,,
604474629,1.0,,,
604475239,1.0,,,
604477317,2.0,,,
604477471,1.0,,,
604479108,1.0,,,
604483609,1.0,,,
604487355,,1.0,,
604487437,1.0,,,
604488625,1.0,1.0,,
604488907,1.0,,,
604497001,,1.0,,
604499797,3.0,,,
604499960,1.0,,,
604501483,1.0,,,
604502309,,1.0,1.0,
604505478,1.0,,,
604505529,1.0,,,
604507804,,,,1.0
604509192,,,1.0,
604509592,1.0,,,
604513535,4.0,2.0,1.0,1.0
604517422,2.0,,,
604517757,3.0,,,
604519171,2.0,,,
604521384,2.0,,,
604522306,2.0,,,
604522695,1.0,,,
604525270,,1.0,,
604526421,1.0,,,
604526860,,1.0,,
604528350,1.0,,,
604528464,2.0,,,
604528659,1.0,,,
604529595,,1.0,,1.0
604530125,1.0,,,
604531099,,1.0,,1.0
604535334,1.0,,,
604535698,1.0,,,
604535823,1.0,,,
604536253,,1.0,,
604536407,6.0,,,
604536666,1.0,,,
604537382,1.0,,,
604537500,,1.0,,
604540845,2.0,,,
604540965,1.0,,,
604541926,1.0,,,
604542925,4.0,,1.0,
604543197,1.0,,,
604543826,2.0,2.0,,
604547270,2.0,,,
604548901,1.0,,,
604550373,2.0,,,
604554349,2.0,,,
604554920,1.0,,,
604556861,1.0,,,
604558080,1.0,,,
604560343,1.0,,,
604566516,,1.0,,1.0
604566830,2.0,,,
604567072,1.0,,,
604567092,1.0,,,
604567519,1.0,,,
604567594,1.0,,,
604569898,1.0,,,
604573569,1.0,1.0,,
604577048,2.0,,,
604577461,,1.0,1.0,
604578040,1.0,,,
604578624,2.0,,,
604578866,1.0,,,
604580780,1.0,,,
604582698,1.0,,,
604584499,1.0,1.0,1.0,
604584572,1.0,,,
604584739,2.0,,,
604585934,1.0,,,
604586360,1.0,,,
604586418,,1.0,,
604586462,1.0,,,
604587141,,1.0,,
604589947,,1.0,,
604590393,1.0,,,
604590465,1.0,,,
604591921,2.0,,,
604592130,1.0,,,
604592510,2.0,,,
604592664,,1.0,,
604593731,1.0,,,
604598185,4.0,1.0,,
604600550,5.0,,,
604603083,1.0,,,
604608812,1.0,,,
604611539,1.0,,,
604614139,2.0,1.0,1.0,
604614646,,1.0,1.0,
604615149,1.0,,,
604619663,1.0,,,
604623208,,,1.0,
604628322,3.0,,,
604634350,,1.0,,
604636770,,1.0,,
604639722,1.0,,,
604643665,1.0,,,
604644679,1.0,,,
604645274,1.0,,,
604646823,1.0,,,
604650347,3.0,,,
604653727,1.0,1.0,,1.0
604654678,1.0,,,
604655150,1.0,,,
604657016,1.0,1.0,,
604657103,1.0,,,
604657841,2.0,,,
604658675,1.0,,,
604662504,1.0,,,
604664393,2.0,1.0,,1.0
604666905,1.0,,,
604671497,1.0,,,
604672611,1.0,,,
604676024,2.0,,,
604677956,2.0,,,
604679333,1.0,,,
604685723,1.0,1.0,,
604687121,1.0,,,
604688801,,1.0,,
604688939,2.0,,,
604692817,1.0,,,
604697239,2.0,,,
604698387,3.0,,,
604704590,1.0,,,
604708579,1.0,,,
604710651,2.0,,,
604711851,1.0,,,
604712180,1.0,,,
604719887,1.0,2.0,1.0,
604723469,1.0,,,
604727050,1.0,,,
604730713,1.0,,,
604735575,1.0,,,
604735663,2.0,,,
604735696,1.0,,,
604736446,1.0,1.0,,
604738029,1.0,,,
604739191,2.0,1.0,,
604740637,1.0,,,
604740697,2.0,,,
604743237,,1.0,1.0,
604743367,1.0,,,
604743387,2.0,,,
604743667,,2.0,1.0,1.0
604745754,1.0,1.0,,
604746717,1.0,,,
604747096,2.0,1.0,,
604749460,3.0,,,
604751085,1.0,,,
604754768,1.0,,,
604755343,1.0,,,
604755918,1.0,1.0,,
604758162,,1.0,,
604758535,2.0,2.0,2.0,
604762427,1.0,,,
604763607,1.0,,,
604767311,1.0,2.0,1.0,1.0
604767583,1.0,,,
604770901,1.0,,,
604770955,1.0,,,
604772157,1.0,,,
604774812,1.0,,,
604775039,2.0,,,
604775554,1.0,,,
604776118,2.0,,,
604776140,1.0,,,
604776347,,1.0,,
604777345,1.0,,,
604779957,1.0,,,
604780486,1.0,,,
604780718,1.0,,,
604781333,1.0,,,
604781635,,1.0,,
604784562,1.0,,,
604787565,,,,1.0
604787959,1.0,,,
604789032,1.0,1.0,,
604789396,2.0,,,
604795500,1.0,,,
604798489,1.0,,,
604798595,,1.0,,
604799364,,1.0,,1.0
604800320,1.0,,,
604804185,1.0,,,
604809753,2.0,,,
604810098,2.0,,,
604810813,1.0,,,
604813223,1.0,,,
604815929,,1.0,1.0,
604815938,1.0,,,
604821622,2.0,,,
604823715,1.0,,,
604829943,1.0,,,
604836113,1.0,,,
604844655,,1.0,,
604845196,1.0,,,
604847357,1.0,,,
604848119,1.0,,,
604850939,2.0,1.0,1.0,
604850950,1.0,,,
604854323,1.0,,,
604856047,1.0,,,
604859462,1.0,,,
604862906,2.0,,,
604864091,1.0,,,
604871709,1.0,,,
604872325,1.0,,,
604872494,,1.0,,
604874160,4.0,,,
604875510,1.0,,,
604875775,1.0,,,
604887990,,2.0,,
604891581,,1.0,,
604893835,1.0,,,
604894617,1.0,,,
604896678,1.0,,,
604896803,2.0,,,
604897068,2.0,,,
604899160,1.0,,,
604900244,1.0,,,
604901185,1.0,,,
604904972,1.0,,,
604905368,2.0,,,
604908869,,1.0,1.0,
604912717,1.0,,,
604912723,1.0,1.0,,
604913074,,1.0,,
604917136,,3.0,,1.0
604918772,2.0,1.0,,
604920924,,1.0,,1.0
604921179,,1.0,,
604923614,1.0,,,
604924604,1.0,,,
604926468,1.0,,,
604929232,1.0,1.0,,1.0
604930194,1.0,1.0,,1.0
604931427,1.0,,,
604932385,1.0,1.0,,
604935519,3.0,,,
604940401,1.0,,,
604942319,,1.0,,1.0
604944262,1.0,,,
604944679,1.0,,,
604944688,,1.0,,1.0
604945138,2.0,,,
604947076,1.0,,,
604949339,1.0,3.0,,
604951284,1.0,1.0,,
604951536,4.0,2.0,2.0,
604952269,1.0,,,
604952424,7.0,,,
604954878,4.0,,,
604957220,5.0,1.0,,
604958722,1.0,2.0,,
604959975,1.0,,,
604964980,2.0,,,
604970870,1.0,,,
604971574,1.0,,,
604971763,1.0,,,
604974521,1.0,,,
604974952,,1.0,,
604976652,1.0,,,
604977033,2.0,3.0,1.0,1.0
604978416,1.0,,,
604978482,1.0,,,
604985358,1.0,,,
604985570,2.0,,,
604987919,1.0,1.0,,
604988223,3.0,,,
604988334,1.0,,,
604989565,,1.0,1.0,
604990059,1.0,,,
604991609,1.0,,,
604993109,1.0,,,
604994797,1.0,1.0,,
604995475,1.0,,,
